name, type,
ko:K05098,ortholog,
path:ko04370,map,
cpd:C00925,compound,
ko:K16863,ortholog,
path:ko04210,map,
ko:K02105,ortholog,
ko:K06251,ortholog,
ko:K05717,ortholog,
ko:K06257,ortholog,
cpd:C00925,compound,
ko:K06484 ko:K05719,ortholog,
ko:K05717,ortholog,
ko:K09069,ortholog,
ko:K16864 ko:K17393,ortholog,
ko:K09295,ortholog,
path:ko04150,map,
cpd:C00426,compound,
cpd:C00607,compound,
cpd:C00573,compound,
path:ko04520,map,
path:ko04350,map,
ko:K06481 ko:K05719,ortholog,
ko:K08109,ortholog,
cpd:C00925,compound,
ko:K08107,ortholog,
ko:K08523,ortholog,
ko:K04361,ortholog,
gl:G13063,compound,
ko:K18497,ortholog,
ko:K04362,ortholog,
ko:K04371,ortholog,
ko:K03209 ko:K00182 ko:K00312 ko:K00408 ko:K00444 ko:K00445 ko:K00572 ko:K00714 ko:K01064 ko:K01357 ko:K01384 ko:K01558,ortholog,
ko:K06497,ortholog,
ko:K04361,ortholog,
ko:K04371,ortholog,
ko:K06625,ortholog,
ko:K02187,ortholog,
ko:K04361,ortholog,
ko:K06278 ko:K12958 ko:K12959,ortholog,
path:ko04210,map,
ko:K06257,ortholog,
cpd:C00925,compound,
cpd:C00925,compound,
ko:K05098,ortholog,
undefined,group,
undefined,group,
undefined,group,
undefined,group,
undefined,group,
undefined,group,
path:map07034,map,
ko:K08726,ortholog,
ko:K08726,ortholog,
ko:K08726,ortholog,
ko:K08726,ortholog,
cpd:C03577,compound,
cpd:C14811,compound,
cpd:C14809,compound,
cpd:C14810,compound,
cpd:C14808,compound,
cpd:C14807,compound,
cpd:C14777,compound,
cpd:C14812,compound,
cpd:C14822,compound,
cpd:C14820,compound,
cpd:C14780,compound,
cpd:C14821,compound,
cpd:C14779,compound,
cpd:C14823,compound,
cpd:C14776,compound,
cpd:C04822,compound,
cpd:C14824,compound,
cpd:C14748,compound,
cpd:C14749,compound,
cpd:C14795,compound,
cpd:C14794,compound,
cpd:C13809,compound,
cpd:C14772,compound,
cpd:C14773,compound,
cpd:C14774,compound,
cpd:C14775,compound,
cpd:C14768,compound,
cpd:C14769,compound,
cpd:C14770,compound,
cpd:C14771,compound,
cpd:C14778,compound,
cpd:C14732,compound,
cpd:C14782,compound,
cpd:C14814,compound,
cpd:C14781,compound,
cpd:C14813,compound,
cpd:C14815,compound,
cpd:C04577,compound,
cpd:C04742,compound,
cpd:C06315,compound,
cpd:C06314,compound,
ko:K17709 ko:K07412 ko:K07413 ko:K07418,ortholog,
ko:K17709 ko:K07412 ko:K07413 ko:K17719 ko:K07418,ortholog,
ko:K17709 ko:K07412 ko:K07413 ko:K17718 ko:K17719 ko:K07418,ortholog,
ko:K17709 ko:K07412 ko:K07413 ko:K17718 ko:K17719 ko:K07418,ortholog,
ko:K07418,ortholog,
ko:K07418,ortholog,
ko:K07413 ko:K07418 ko:K17718,ortholog,
ko:K07413 ko:K07418 ko:K17718,ortholog,
ko:K07413,ortholog,
ko:K08022,ortholog,
ko:K08021,ortholog,
ko:K07422,ortholog,
path:ko00591,map,
ko:K00432,ortholog,
ko:K07422,ortholog,
ko:K17726,ortholog,
ko:K17687 ko:K07425,ortholog,
cpd:C04805,compound,
ko:K00432,ortholog,
path:ko00590,map,
ko:K00458,ortholog,
ko:K00460 ko:K08022 ko:K19246,ortholog,
ko:K00509 ko:K11987,ortholog,
ko:K01047 ko:K16342 ko:K16343 ko:K14621 ko:K14674 ko:K16817 ko:K01058,ortholog,
ko:K00461,ortholog,
ko:K00461,ortholog,
ko:K01254,ortholog,
ko:K17726,ortholog,
ko:K00807,ortholog,
ko:K18592,ortholog,
ko:K00509 ko:K11987,ortholog,
ko:K01831,ortholog,
ko:K15729 ko:K05309 ko:K15730,ortholog,
ko:K01832,ortholog,
ko:K04119,ortholog,
ko:K01830,ortholog,
ko:K00079 ko:K00081 ko:K00084,ortholog,
ko:K00079,ortholog,
cpd:C00219,compound,
cpd:C02198,compound,
cpd:C00157,compound,
cpd:C02165,compound,
cpd:C00909,compound,
cpd:C05356,compound,
cpd:C02166,compound,
cpd:C01312,compound,
cpd:C00584,compound,
cpd:C00639,compound,
cpd:C00427,compound,
cpd:C05957,compound,
cpd:C14717,compound,
cpd:C05966,compound,
cpd:C05965,compound,
cpd:C05956,compound,
cpd:C05949,compound,
cpd:C04853,compound,
cpd:C05950,compound,
cpd:C05951,compound,
cpd:C05952,compound,
cpd:C05963,compound,
cpd:C05964,compound,
cpd:C05958,compound,
cpd:C00696,compound,
cpd:C05959,compound,
cpd:C05960,compound,
cpd:C05953,compound,
cpd:C05955,compound,
cpd:C05954,compound,
cpd:C05961,compound,
cpd:C05962,compound,
cpd:C06462,compound,
ko:K07418,ortholog,
ko:K15717,ortholog,
ko:K17687 ko:K07425,ortholog,
ko:K07425,ortholog,
ko:K17721,ortholog,
ko:K17728,ortholog,
ko:K07415,ortholog,
path:ko04964,map,
path:ko04530,map,
cpd:C00001,compound,
cpd:C00001,compound,
ko:K12040,ortholog,
ko:K13575,ortholog,
ko:K12040,ortholog,
cpd:C00080,compound,
cpd:C01330,compound,
cpd:C00288,compound,
cpd:C00011,compound,
ko:K18246,ortholog,
cpd:C00011,compound,
cpd:C00080,compound,
cpd:C00288,compound,
ko:K18245,ortholog,
cpd:C01330,compound,
cpd:C00288,compound,
cpd:C01330,compound,
cpd:C00698,compound,
cpd:C00001,compound,
cpd:C00064,compound,
cpd:C00025,compound,
cpd:C00026,compound,
cpd:C01358,compound,
cpd:C00288,compound,
cpd:C00267,compound,
cpd:C01330,compound,
cpd:C00014,compound,
cpd:C01358,compound,
cpd:C00014,compound,
cpd:C01358,compound,
ko:K01425,ortholog,
ko:K00261,ortholog,
cpd:C00080,compound,
ko:K01539 ko:K01540 ko:K01538,ortholog,
cpd:C01330,compound,
cpd:C00238,compound,
ko:K09864,ortholog,
ko:K13576,ortholog,
cpd:C00064,compound,
path:ko00010,map,
path:ko00020,map,
cpd:C00149,compound,
ko:K13577,ortholog,
cpd:C00149,compound,
cpd:C00036,compound,
ko:K00025,ortholog,
cpd:C00074,compound,
ko:K01596,ortholog,
cpd:C01353,compound,
cpd:C01353,compound,
ko:K01626 ko:K03856 ko:K13853,ortholog,
path:ko00940,map,
path:ko00940,map,
path:ko01053,map,
path:ko01058,map,
path:ko00901,map,
path:ko00402,map,
ko:K05887,ortholog,
ko:K05887,ortholog,
path:ko00960,map,
path:ko00231,map,
path:ko00400,map,
path:ko00380,map,
path:ko00360,map,
path:ko00350,map,
path:ko00010,map,
path:ko00710,map,
path:ko00030,map,
path:ko00790,map,
ko:K01736,ortholog,
ko:K01695 ko:K01696 ko:K06001 ko:K01694,ortholog,
ko:K01695,ortholog,
ko:K01696 ko:K06001,ortholog,
ko:K01656 ko:K13501 ko:K01609 ko:K13498,ortholog,
ko:K13501 ko:K01817 ko:K13498,ortholog,
ko:K00766 ko:K13497,ortholog,
ko:K01656 ko:K13501 ko:K01657 ko:K01658 ko:K13503 ko:K13497,ortholog,
ko:K01850 ko:K04092 ko:K14187 ko:K04093 ko:K14170 ko:K04516 ko:K06208 ko:K06209 ko:K13853,ortholog,
ko:K05359 ko:K01713,ortholog,
ko:K04518 ko:K14170 ko:K01713 ko:K05359,ortholog,
ko:K00815 ko:K00838,ortholog,
ko:K03334,ortholog,
ko:K00832 ko:K00838,ortholog,
ko:K00270,ortholog,
ko:K00832,ortholog,
ko:K05359 ko:K01713,ortholog,
ko:K04518 ko:K14170 ko:K01713 ko:K05359,ortholog,
ko:K00211,ortholog,
ko:K00210 ko:K04517 ko:K14187 ko:K00220,ortholog,
ko:K00220,ortholog,
ko:K00500,ortholog,
ko:K03334,ortholog,
ko:K00815 ko:K00838,ortholog,
ko:K00800 ko:K13830,ortholog,
ko:K00891 ko:K13830 ko:K13829,ortholog,
ko:K00014 ko:K13832 ko:K13830,ortholog,
ko:K03785 ko:K03786 ko:K13832 ko:K13830,ortholog,
ko:K09484,ortholog,
ko:K01735 ko:K13830 ko:K13829,ortholog,
ko:K00832 ko:K00838,ortholog,
path:ko00130,map,
ko:K14454 ko:K14455 ko:K00811 ko:K00812 ko:K00813 ko:K11358 ko:K15849,ortholog,
ko:K14454 ko:K14455 ko:K00811 ko:K00812 ko:K00813 ko:K11358 ko:K15849,ortholog,
ko:K05358,ortholog,
ko:K05358,ortholog,
ko:K09483 ko:K15652,ortholog,
path:ko00950,map,
ko:K00817,ortholog,
ko:K00817,ortholog,
cpd:C00279,compound,
cpd:C00074,compound,
cpd:C04691,compound,
cpd:C00944,compound,
cpd:C00296,compound,
cpd:C02637,compound,
cpd:C00230,compound,
cpd:C00493,compound,
cpd:C03175,compound,
cpd:C01269,compound,
cpd:C00251,compound,
cpd:C00079,compound,
cpd:C00119,compound,
cpd:C00108,compound,
cpd:C04302,compound,
cpd:C01302,compound,
cpd:C03506,compound,
cpd:C00463,compound,
cpd:C00078,compound,
cpd:C00082,compound,
cpd:C01179,compound,
cpd:C00254,compound,
cpd:C00826,compound,
cpd:C00166,compound,
cpd:C16850,compound,
cpd:C00441,compound,
cpd:C16848,compound,
ko:K11646,ortholog,
ko:K16306,ortholog,
ko:K05821,ortholog,
ko:K05821,ortholog,
ko:K15226 ko:K15227,ortholog,
ko:K15849,ortholog,
ko:K15849,ortholog,
ko:K00270,ortholog,
cpd:C01094,compound,
ko:K16305,ortholog,
cpd:C00354,compound,
ko:K16305,ortholog,
cpd:C20653,compound,
ko:K17748,ortholog,
ko:K17749,ortholog,
cpd:C20654,compound,
ko:K17750,ortholog,
cpd:C20327,compound,
path:ko00966,map,
cpd:C17235,compound,
cpd:C00587,compound,
ko:K18240,ortholog,
ko:K18239,ortholog,
cpd:C20710,compound,
path:ko00403,map,
cpd:C00002,compound,
ko:K11004,ortholog,
ko:K11003,ortholog,
ko:K12340,ortholog,
ko:K11028,ortholog,
ko:K11017,ortholog,
ko:K11016,ortholog,
ko:K12341,ortholog,
ko:K12342,ortholog,
ko:K11904,ortholog,
ko:K11903,ortholog,
ko:K11906,ortholog,
ko:K11915,ortholog,
ko:K11891,ortholog,
ko:K11892,ortholog,
ko:K11912,ortholog,
ko:K11913,ortholog,
ko:K11907,ortholog,
ko:K03221,ortholog,
ko:K04059,ortholog,
ko:K04057,ortholog,
ko:K04056,ortholog,
ko:K03219,ortholog,
ko:K04058,ortholog,
ko:K03222,ortholog,
ko:K03226,ortholog,
ko:K03227,ortholog,
ko:K03228,ortholog,
ko:K03229,ortholog,
ko:K03230,ortholog,
ko:K03224,ortholog,
ko:K03225,ortholog,
ko:K03223,ortholog,
ko:K02453,ortholog,
ko:K02465,ortholog,
ko:K02455,ortholog,
ko:K02456,ortholog,
ko:K02452,ortholog,
ko:K02457,ortholog,
ko:K02458,ortholog,
ko:K02459,ortholog,
ko:K02460,ortholog,
ko:K02461,ortholog,
ko:K02462,ortholog,
ko:K02454,ortholog,
ko:K02464,ortholog,
ko:K03070,ortholog,
ko:K03106,ortholog,
ko:K03110,ortholog,
ko:K03071,ortholog,
ko:K03072 ko:K03074 ko:K12257,ortholog,
ko:K03075,ortholog,
ko:K03076,ortholog,
ko:K03210,ortholog,
ko:K03217,ortholog,
ko:K03073,ortholog,
ko:K03116,ortholog,
ko:K03118,ortholog,
ko:K03425,ortholog,
ko:K03117,ortholog,
ko:K03197,ortholog,
ko:K03200,ortholog,
ko:K03198,ortholog,
ko:K03202,ortholog,
ko:K03204,ortholog,
ko:K03201,ortholog,
ko:K03203,ortholog,
ko:K03195,ortholog,
ko:K03199,ortholog,
ko:K03196,ortholog,
ko:K03205,ortholog,
ko:K03194,ortholog,
cpd:C00002,compound,
cpd:C00002,compound,
cpd:C00002,compound,
cpd:C00002,compound,
cpd:C00002,compound,
cpd:C00002,compound,
cpd:C00002,compound,
path:ko03070,map,
ko:K13301,ortholog,
path:ko00523,map,
ko:K17629,ortholog,
ko:K12727,ortholog,
ko:K12726,ortholog,
ko:K12725,ortholog,
ko:K12725,ortholog,
ko:K12722,ortholog,
ko:K12720,ortholog,
ko:K12719,ortholog,
ko:K12721,ortholog,
ko:K12724,ortholog,
ko:K12718,ortholog,
ko:K12717,ortholog,
ko:K12715,ortholog,
ko:K12714,ortholog,
ko:K12713,ortholog,
ko:K12712,ortholog,
ko:K12711,ortholog,
ko:K12709,ortholog,
ko:K17627,ortholog,
ko:K12704,ortholog,
ko:K12703,ortholog,
ko:K12702,ortholog,
ko:K12701,ortholog,
ko:K12708,ortholog,
ko:K12708,ortholog,
cpd:C12477,compound,
cpd:C12483,compound,
cpd:C12479,compound,
path:ko00523,map,
path:ko00330,map,
cpd:C05080,compound,
path:ko00401,map,
path:ko00400,map,
ko:K00832 ko:K00838,ortholog,
ko:K00815 ko:K00838,ortholog,
ko:K00817,ortholog,
ko:K00220,ortholog,
ko:K00210 ko:K04517 ko:K14187 ko:K00220,ortholog,
ko:K00812 ko:K00813 ko:K11358,ortholog,
ko:K12707,ortholog,
cpd:C00082,compound,
cpd:C12462,compound,
cpd:C12467,compound,
cpd:C01179,compound,
cpd:C00254,compound,
cpd:C12456,compound,
cpd:C12032,compound,
cpd:C12481,compound,
cpd:C12460,compound,
cpd:C05073,compound,
cpd:C12476,compound,
cpd:C12475,compound,
cpd:C12468,compound,
cpd:C12457,compound,
cpd:C12470,compound,
cpd:C12469,compound,
cpd:C12458,compound,
cpd:C12463,compound,
cpd:C12459,compound,
cpd:C00148,compound,
cpd:C12471,compound,
cpd:C12481,compound,
cpd:C12472,compound,
cpd:C12474,compound,
cpd:C12480,compound,
cpd:C12473,compound,
cpd:C12461,compound,
cpd:C12482,compound,
cpd:C20637,compound,
cpd:C20629,compound,
ko:K12705,ortholog,
ko:K12723,ortholog,
ko:K17626,ortholog,
ko:K17628,ortholog,
undefined,group,
undefined,group,
undefined,group,
undefined,group,
undefined,group,
undefined,group,
ko:K07412 ko:K07413 ko:K07415 ko:K07408 ko:K07409,ortholog,
cpd:C14869,compound,
cpd:C06899,compound,
cpd:C07490,compound,
cpd:C11150,compound,
cpd:C11149,compound,
cpd:C14867,compound,
cpd:C14866,compound,
cpd:C14868,compound,
ko:K00699,ortholog,
ko:K00129,ortholog,
ko:K13951 ko:K13980 ko:K13952 ko:K00121,ortholog,
ko:K00799 ko:K13299,ortholog,
path:ko05204,map,
cpd:C11148,compound,
cpd:C19586,compound,
ko:K07409 ko:K17689,ortholog,
ko:K07408 ko:K07410,ortholog,
ko:K07408 ko:K07410,ortholog,
ko:K07408 ko:K07410 ko:K07413 ko:K17718 ko:K17719 ko:K17720 ko:K17721 ko:K17689,ortholog,
cpd:C14853,compound,
cpd:C14854,compound,
cpd:C14856,compound,
cpd:C14855,compound,
cpd:C14852,compound,
cpd:C07535,compound,
cpd:C14851,compound,
cpd:C14850,compound,
cpd:C14849,compound,
cpd:C14556,compound,
ko:K00799 ko:K13299,ortholog,
ko:K00799 ko:K13299,ortholog,
ko:K01253,ortholog,
ko:K07408 ko:K07410,ortholog,
ko:K01253,ortholog,
ko:K11822,ortholog,
cpd:C19561,compound,
cpd:C19489,compound,
cpd:C19490,compound,
cpd:C19559,compound,
cpd:C19562,compound,
cpd:C19488,compound,
ko:K07408 ko:K07410,ortholog,
ko:K07408 ko:K07410,ortholog,
cpd:C16453,compound,
cpd:C19566,compound,
cpd:C19567,compound,
cpd:C19568,compound,
cpd:C19563,compound,
cpd:C19564,compound,
cpd:C19565,compound,
cpd:C19569,compound,
ko:K15680,ortholog,
cpd:C19574,compound,
cpd:C19577,compound,
cpd:C19578,compound,
cpd:C19580,compound,
cpd:C19581,compound,
cpd:C19582,compound,
cpd:C19579,compound,
ko:K00079,ortholog,
cpd:C19602,compound,
cpd:C19603,compound,
cpd:C19605,compound,
ko:K00699,ortholog,
cpd:C19606,compound,
ko:K17683 ko:K17685,ortholog,
ko:K17683 ko:K17685,ortholog,
ko:K17683 ko:K17685,ortholog,
ko:K17683 ko:K17685,ortholog,
cpd:C06800,compound,
cpd:C06790,compound,
ko:K07412 ko:K07413 ko:K07415 ko:K07408 ko:K07409,ortholog,
cpd:C07122,compound,
cpd:C07641,compound,
ko:K07409,ortholog,
cpd:C10998,compound,
cpd:C20285,compound,
cpd:C03622,compound,
cpd:C03621,compound,
cpd:C16038,compound,
cpd:C20286,compound,
cpd:C20287,compound,
cpd:C20288,compound,
ko:K07409,ortholog,
ko:K01014,ortholog,
cpd:C19180,compound,
cpd:C20290,compound,
cpd:C20289,compound,
cpd:C19255,compound,
cpd:C20293,compound,
ko:K07409,ortholog,
ko:K07409,ortholog,
cpd:C20291,compound,
ko:K07408 ko:K07424 ko:K17689 ko:K17690 ko:K17691 ko:K17692,ortholog,
ko:K07408 ko:K07424 ko:K17689 ko:K17690 ko:K17691 ko:K17692,ortholog,
ko:K07408 ko:K07424 ko:K17689 ko:K17690 ko:K17691 ko:K17692,ortholog,
cpd:C19525,compound,
cpd:C20284,compound,
cpd:C03012,compound,
cpd:C14783,compound,
cpd:C20281,compound,
cpd:C20283,compound,
cpd:C20280,compound,
cpd:C20282,compound,
cpd:C19161,compound,
cpd:C20294,compound,
cpd:C20295,compound,
cpd:C19368,compound,
cpd:C16844,compound,
cpd:C16844,compound,
cpd:C16844,compound,
cpd:C20296,compound,
cpd:C20298,compound,
cpd:C16844,compound,
cpd:C14527,compound,
cpd:C20300,compound,
cpd:C14704,compound,
cpd:C20301,compound,
cpd:C19568,compound,
cpd:C20306,compound,
cpd:C20302,compound,
ko:K07415,ortholog,
cpd:C06548,compound,
cpd:C06793,compound,
cpd:C20303,compound,
ko:K07415,ortholog,
ko:K00799 ko:K13299,ortholog,
ko:K07415,ortholog,
cpd:C06752,compound,
cpd:C20304,compound,
cpd:C06547,compound,
cpd:C14874,compound,
cpd:C20305,compound,
cpd:C06754,compound,
cpd:C19164,compound,
ko:K11987,ortholog,
path:ko05221,map,
path:ko05219,map,
path:ko05219,map,
path:ko05215,map,
path:ko05210,map,
path:ko05217,map,
path:ko05218,map,
path:ko05217,map,
path:ko05218,map,
path:ko05223,map,
path:ko05222,map,
path:ko05223,map,
path:ko05222,map,
path:ko05223,map,
path:ko05222,map,
path:ko05223,map,
path:ko05222,map,
path:ko05223,map,
path:ko05222,map,
cpd:C20319,compound,
cpd:C20316,compound,
cpd:C00027,compound,
path:ko05221,map,
cpd:C20317,compound,
cpd:C20318,compound,
path:ko00980,map,
ko:K00622,ortholog,
cpd:C00027,compound,
cpd:C00027,compound,
cpd:C00027,compound,
cpd:C00027,compound,
ko:K00816,ortholog,
ko:K09097,ortholog,
ko:K04809,ortholog,
ko:K02768 ko:K02769 ko:K02770,ortholog,
path:ko00052,map,
ko:K08261,ortholog,
ko:K00011,ortholog,
ko:K00008,ortholog,
ko:K01805,ortholog,
ko:K00846,ortholog,
ko:K00007,ortholog,
ko:K00045,ortholog,
ko:K02798 ko:K02799 ko:K02800,ortholog,
ko:K01218 ko:K19355,ortholog,
ko:K00844,ortholog,
ko:K02793 ko:K02794 ko:K02795 ko:K02796,ortholog,
ko:K00844,ortholog,
ko:K00847,ortholog,
ko:K14634 ko:K19028 ko:K19029 ko:K01103 ko:K19030,ortholog,
ko:K00900,ortholog,
ko:K00009,ortholog,
ko:K01809 ko:K15916 ko:K16011,ortholog,
ko:K17497 ko:K01840 ko:K15778 ko:K16881,ortholog,
ko:K00754,ortholog,
ko:K00976,ortholog,
ko:K02377,ortholog,
ko:K01711,ortholog,
ko:K00966 ko:K00971 ko:K16011 ko:K16881,ortholog,
ko:K00068,ortholog,
ko:K02781 ko:K02782 ko:K02783,ortholog,
ko:K00850 ko:K16370,ortholog,
ko:K00895,ortholog,
ko:K01729,ortholog,
ko:K00882,ortholog,
ko:K01803,ortholog,
ko:K01623 ko:K01624 ko:K01622 ko:K11645 ko:K16305 ko:K16306,ortholog,
ko:K01623 ko:K01624 ko:K01622 ko:K11645 ko:K16305 ko:K16306,ortholog,
path:ko00010,map,
ko:K01813 ko:K01820,ortholog,
ko:K00848,ortholog,
ko:K18337,ortholog,
ko:K01629,ortholog,
ko:K18338,ortholog,
ko:K12661,ortholog,
ko:K12660 ko:K18339,ortholog,
ko:K03841 ko:K02446 ko:K11532 ko:K01086 ko:K04041 ko:K01622,ortholog,
path:ko00051,map,
path:ko00520,map,
ko:K00066,ortholog,
ko:K00754,ortholog,
ko:K18447,ortholog,
ko:K00100,ortholog,
ko:K02812 ko:K02813 ko:K02814 ko:K02815,ortholog,
ko:K05305,ortholog,
cpd:C00247,compound,
cpd:C00267,compound,
cpd:C01094,compound,
cpd:C00159,compound,
cpd:C00275,compound,
cpd:C00392,compound,
cpd:C00644,compound,
cpd:C03267,compound,
cpd:C00665,compound,
cpd:C00794,compound,
cpd:C00464,compound,
cpd:C02492,compound,
cpd:C01096,compound,
cpd:C00325,compound,
cpd:C01768,compound,
cpd:C00577,compound,
cpd:C00507,compound,
cpd:C00861,compound,
cpd:C01131,compound,
cpd:C02431,compound,
cpd:C01934,compound,
cpd:C03979,compound,
cpd:C00118,compound,
cpd:C00096,compound,
cpd:C05345,compound,
cpd:C00976,compound,
cpd:C01222,compound,
cpd:C02985,compound,
cpd:C05392,compound,
ko:K15856,ortholog,
cpd:C02977,compound,
cpd:C03117,compound,
cpd:C00095,compound,
cpd:C00794,compound,
cpd:C00636,compound,
cpd:C05378,compound,
cpd:C02991,compound,
cpd:C01355,compound,
cpd:C01019,compound,
ko:K00879,ortholog,
ko:K01628,ortholog,
ko:K01818,ortholog,
cpd:C00111,compound,
cpd:C01099,compound,
cpd:C01721,compound,
cpd:C06192,compound,
cpd:C02888,compound,
cpd:C00247,compound,
path:ko00510,map,
ko:K03332,ortholog,
ko:K17195,ortholog,
cpd:C18096,compound,
ko:K01808,ortholog,
cpd:C02962,compound,
ko:K00881,ortholog,
cpd:C01487,compound,
ko:K00064 ko:K18333,ortholog,
cpd:C18028,compound,
cpd:C01720,compound,
ko:K07046,ortholog,
cpd:C03827,compound,
ko:K18334,ortholog,
cpd:C20781,compound,
ko:K18335,ortholog,
ko:K18336,ortholog,
path:ko00620,map,
cpd:C00424,compound,
path:ko00520,map,
path:ko00010,map,
cpd:C00186,compound,
ko:K05947,ortholog,
cpd:C11544,compound,
ko:K07026,ortholog,
ko:K18818,ortholog,
cpd:C11516,compound,
path:ko00640,map,
ko:K00140,ortholog,
ko:K03416 ko:K17489 ko:K17490,ortholog,
ko:K11262 ko:K01962 ko:K02160 ko:K01961 ko:K01963 ko:K11263 ko:K18472 ko:K01964 ko:K15037 ko:K15036,ortholog,
ko:K01578,ortholog,
ko:K14468,ortholog,
ko:K00822,ortholog,
ko:K13524 ko:K07250 ko:K00823,ortholog,
path:ko00770,map,
cpd:C00222,compound,
cpd:C00804,compound,
cpd:C01013,compound,
cpd:C00099,compound,
ko:K05605,ortholog,
cpd:C00083,compound,
ko:K13788 ko:K00625 ko:K15024,ortholog,
ko:K00656,ortholog,
ko:K00932,ortholog,
ko:K00140,ortholog,
ko:K05606,ortholog,
ko:K01965 ko:K01966 ko:K11263 ko:K18472 ko:K19312 ko:K01964 ko:K15037 ko:K15036,ortholog,
ko:K03416,ortholog,
ko:K11264 ko:K18426,ortholog,
ko:K01026,ortholog,
ko:K01908,ortholog,
ko:K01908,ortholog,
ko:K01905,ortholog,
ko:K01895,ortholog,
ko:K01895,ortholog,
ko:K00925,ortholog,
ko:K01026,ortholog,
ko:K00169 ko:K00170 ko:K00172 ko:K00171,ortholog,
ko:K01505,ortholog,
ko:K00016,ortholog,
path:ko00010,map,
path:ko00280,map,
path:ko00660,map,
path:ko00410,map,
ko:K01692 ko:K01825 ko:K01782 ko:K07515 ko:K07514 ko:K07511,ortholog,
cpd:C00109,compound,
cpd:C02876,compound,
cpd:C00163,compound,
cpd:C01234,compound,
cpd:C00186,compound,
cpd:C00827,compound,
cpd:C00894,compound,
cpd:C00100,compound,
cpd:C00683,compound,
cpd:C02170,compound,
cpd:C02335,compound,
cpd:C05668,compound,
cpd:C05984,compound,
cpd:C05989,compound,
cpd:C05983,compound,
cpd:C01213,compound,
path:ko00270,map,
ko:K13923,ortholog,
ko:K00249,ortholog,
ko:K01720,ortholog,
cpd:C04225,compound,
ko:K01847 ko:K01849 ko:K01848 ko:K11942,ortholog,
ko:K01659,ortholog,
cpd:C00091,compound,
cpd:C02225,compound,
ko:K01682,ortholog,
ko:K01902 ko:K01903 ko:K01899 ko:K01900,ortholog,
ko:K01899 ko:K01900,ortholog,
ko:K03417,ortholog,
cpd:C00042,compound,
cpd:C04593,compound,
path:map00641,map,
ko:K00626,ortholog,
path:ko00620,map,
cpd:C00024,compound,
cpd:C00132,compound,
ko:K01574,ortholog,
ko:K01034 ko:K01035,ortholog,
cpd:C01845,compound,
cpd:C00207,compound,
cpd:C00164,compound,
cpd:C00332,compound,
cpd:C20783,compound,
ko:K18223 ko:K18224 ko:K18226 ko:K18225,ortholog,
ko:K18382 ko:K18369 ko:K18370,ortholog,
ko:K18371,ortholog,
cpd:C17530,compound,
ko:K18372,ortholog,
cpd:C00033,compound,
ko:K13922,ortholog,
ko:K00086,ortholog,
cpd:C05979,compound,
ko:K13921,ortholog,
ko:K01699 ko:K13919 ko:K13920,ortholog,
cpd:C00479,compound,
path:ko00010,map,
ko:K01734,ortholog,
ko:K00048,ortholog,
ko:K00005,ortholog,
cpd:C00111,compound,
cpd:C00583,compound,
cpd:C00424,compound,
ko:K18471,ortholog,
cpd:C05235,compound,
cpd:C00546,compound,
ko:K17741,ortholog,
ko:K00005,ortholog,
ko:K08325,ortholog,
cpd:C06002,compound,
path:ko00020,map,
path:ko00620,map,
path:ko00280,map,
ko:K00524 ko:K00525 ko:K00526 ko:K10807 ko:K10808,ortholog,
cpd:C12248,compound,
cpd:C11821,compound,
ko:K00106,ortholog,
ko:K14977,ortholog,
ko:K02083,ortholog,
cpd:C02091,compound,
cpd:C00802,compound,
cpd:C00169,compound,
cpd:C00014,compound,
cpd:C00011,compound,
path:ko00230,map,
path:ko00250,map,
path:ko00030,map,
path:ko00630,map,
path:ko00730,map,
path:ko00340,map,
path:ko00260,map,
ko:K00948,ortholog,
ko:K00764,ortholog,
ko:K01945 ko:K11787 ko:K11788 ko:K13713,ortholog,
ko:K00601 ko:K11175 ko:K08289 ko:K11787,ortholog,
ko:K01933 ko:K11787 ko:K11788,ortholog,
ko:K00602 ko:K01492,ortholog,
ko:K01756,ortholog,
ko:K01923 ko:K01587 ko:K13713,ortholog,
ko:K01587 ko:K11808,ortholog,
ko:K11176,ortholog,
ko:K00962,ortholog,
ko:K01120 ko:K13755 ko:K18283 ko:K19021 ko:K13296 ko:K18438 ko:K13298,ortholog,
ko:K01768 ko:K05851 ko:K05873 ko:K08041 ko:K08042 ko:K08043 ko:K08044 ko:K08045 ko:K08046 ko:K08047 ko:K08048 ko:K08049 ko:K11029 ko:K11265,ortholog,
ko:K03040 ko:K03043 ko:K03046 ko:K13797 ko:K03048 ko:K03060 ko:K03042 ko:K03041 ko:K03044 ko:K03045 ko:K13798 ko:K03053 ko:K03055 ko:K03058 ko:K03047 ko:K03049 ko:K03050 ko:K03056 ko:K03059 ko:K03051 ko:K03052 ko:K03054 ko:K02999 ko:K03002 ko:K03000 ko:K03001 ko:K03003 ko:K03004 ko:K03005 ko:K03006 ko:K03010 ko:K03011 ko:K03012 ko:K03013 ko:K03014 ko:K03015 ko:K03016 ko:K03017 ko:K03007 ko:K03008 ko:K03009 ko:K03018 ko:K03021 ko:K03023 ko:K03026 ko:K03027 ko:K03019 ko:K03020 ko:K03022 ko:K03024 ko:K03025 ko:K14721,ortholog,
ko:K00527,ortholog,
